Id,close_price,min_price,max_price,spread,volume_data,volume_inb,macd,macdsignal,macdhist,data_rsi,data_obv
0,100.45250000000001,100.0,100.82,0.0,0,0.0,0,0,0,0,0
1,99.98664829660578,99.9789768338841,100.0,0.03751974697922928,580.5,-0.30896159317211946,0,0,0,0,0
2,99.96878888092006,99.91823678341794,99.9789768338841,0.0604177417413292,27138.0,-0.9996824724809483,0,0,0,0,0
3,99.92108642945526,99.91311669543512,99.9472892605036,0.04984233129141794,1202.0,-0.9999685776016914,0,0,0,0,0
4,99.93250420329046,99.91311669543603,99.9472892605036,0.04496608869188729,1195.0,-0.9999215524764903,0,0,0,0,0
5,99.94566159665901,99.91311669543536,100.00270718498219,0.044992785790450775,1119.0,-0.9865533053167657,0,0,0,0,0
6,99.949620793219,99.93917955494551,100.00270718498219,0.04756712738714271,2290.0,-0.4172213823454,0,0,0,0,0
7,99.9429464748476,99.93917955494551,99.99568335347682,0.05445258130645906,12.0,0.44557871164282686,0,0,0,0,0
8,100.04231755426584,99.99568335347682,100.07754631980926,0.0391632949498046,2268.0,0.9808259467904605,0,0,0,0,0
9,100.0674233693159,100.04844796055185,100.07754631980926,0.0478268433828229,3.0,0.9999525025537901,0,0,0,0,0
10,100.06094796055183,100.04844796055185,100.07344796055186,0.04103672186165852,3.0,0.9999745683183979,0,0,0,0,0
11,100.07344796055183,100.07344796055186,100.07344796055186,0.045963450959307296,0,-0.7035362779386594,0,0,0,0,0
12,100.07935946776412,100.07344796055186,100.10079317692,0.011886880960359747,5.0,0.9999555968837274,0,0,0,0,0
13,100.09844796055184,100.09844796055187,100.09844796055187,0.03624638676863772,0,0.9999807743052435,0,0,0,0,0
14,100.05626408047058,99.97938993047372,100.10844796055187,0.06606550916694592,5.0,0.9999540214875979,0,0,0,0,0
15,100.06494789686455,99.97938993047372,100.07105918017821,0.031624775228340715,3.0,-0.9985221380141119,0,0,0,0,0
16,100.07896406894072,100.06291993242642,100.11844796055188,0.02186926687001905,2918.0,-0.9947383176522041,0,0,0,0,0
17,100.09429153626249,100.09057516329385,100.11844796055188,0.03334527966963018,1106.0,0.6557565936874703,0,0,0,0,0
18,100.07044240621968,100.06312140364672,100.09057516329544,0.029933193313305632,1.0,-0.035873144212674304,0,0,0,0,0
19,100.1034771274782,100.06312140364672,100.11844796055404,0.052074243345163515,4634.0,-0.4411758668939502,0,0,0,0,0
20,100.11844796055404,100.11844796055404,100.11844796055404,0.02442500140467937,0,0.9999685679457876,0,0,0,0,0
21,100.08989559671681,100.07395121076085,100.12844796055188,0.04466034935433119,1208.5,-0.15514841696498036,0,0,0,0,0
22,100.12844796055258,100.12844796055188,100.12844796055268,0.052761929256496386,1186.0,0.7550835507629191,0,0,0,0,0
23,100.1135867834188,100.07564475018782,100.13844796055065,0.03457084723388467,1218.0,0.9998851058940676,0,0,0,0,0
24,100.0802667549167,100.07564475018782,100.08224761408628,0.029915569277072982,1157.0,0.9999566932401757,0,0,0,0,0
25,100.0701459909512,100.0457853890415,100.10444646769058,0.026685996211784396,2274.0,-0.9618035044657518,0,0,0,0,0
26,100.05221107964489,100.0457853890415,100.07791384205848,0.058419684146106474,3.0,-0.9950848706543715,0,0,0,0,0
27,100.07975490227005,100.07791384205848,100.08405070943044,0.03658291754963964,1142.0,-0.9891285149951726,0,0,0,0,0
28,100.04913753402522,100.0471367977239,100.08405070943044,0.05860506803449586,1099.0,0.33370610084295277,0,0,0,0,0
29,100.06344761545778,100.0471367977239,100.08791384205848,0.054562670029168696,5.0,-0.17116017150535026,0,0,0,0,0
30,100.08791384205853,100.08791384205848,100.08791384205848,0.025000000000005684,1.0,0.9999771311208964,0,0,0,0,0
31,100.08791384205853,100.08791384205848,100.08791384205848,0.02411587109263517,0,0.9999597491336001,0,0,0,0,0
32,100.07663412209149,100.02885789934273,100.08791384205848,0.025886334630396846,4.0,-0.20201326339982154,0,0,0,0,0
33,100.02885789934273,100.02885789934273,100.02885789934273,0.0764701227541129,1.0,-0.989362678318075,0,0,0,0,0
34,100.01552456600902,99.97885789934159,100.02885789934273,0.08283026075630318,1126.0,-0.9898570222274768,0,0,0,0,0
35,99.97885789934159,99.97885789934159,99.97885789934159,0.11987897207559493,0,-0.9965084548172594,0,0,0,0,0
36,99.97885789934159,99.97885789934159,99.97885789934159,0.12596767264741687,0,-0.9944387322896256,0,0,0,0,0
37,99.97885789934159,99.97885789934159,99.97885789934159,0.12980345608858102,0,-0.9922280194769366,0,0,0,0,0
38,99.97529091947493,99.94646206212323,100.08675093280794,0.09108015194472614,1110.5,0.9952737298148877,0,0,0,0,0
39,99.94646206212325,99.94646206212323,99.94646206212323,0.038144177201211465,0,-0.9603682019362626,0,0,0,0,0
40,99.94965872340885,99.94646206212323,99.96646206212324,0.03778611713668122,1186.0,-0.9878541017688737,0,0,0,0,0
41,99.96646206212327,99.96646206212324,99.96646206212324,0.02710888508772674,1.0,0.9552752335186693,0,0,0,0,0
42,99.91285634360074,99.89906392584075,99.96646206212324,0.03496269816285178,6.0,-0.6045880894420463,0,0,0,0,0
43,99.9395891764474,99.90546369146318,99.95680916278701,0.02950835277245337,2298.0,-0.9948674987985472,0,0,0,0,0
44,99.95915479156595,99.95680916278701,99.95974119876072,0.03342879292719516,1182.0,-0.6817979480506221,0,0,0,0,0
45,99.89874314500766,99.8819043960498,99.95974119876072,0.04133910152396491,1214.0,-0.399250880039007,0,0,0,0,0
46,99.8819043960498,99.8819043960498,99.8819043960498,0.06618975459389276,0,-0.9957528655952823,0,0,0,0,0
