Id,close_price,min_price,max_price,spread,volume_data,volume_inb,macd,macdsignal,macdhist,data_rsi,data_obv
0,100.45250000000001,100.0,100.82,0.0,0,0.0,0,0,0,0,0
1,99.98754335263087,99.95328757236562,100.0,0.07502012015137703,2.0,0.375,0,0,0,0,0
2,99.92676259395006,99.87506883832762,99.95328757236562,0.05954949223311416,9646.0,-0.9998967635368812,0,0,0,0,0
3,99.8750688383276,99.87506883832762,99.87506883832762,0.040316359260027926,0,-0.9999232182115301,0,0,0,0,0
4,99.8750688383276,99.87506883832762,99.87506883832762,0.03334212337297894,0,-0.9999426123846777,0,0,0,0,0
5,99.8750688383276,99.87506883832762,99.87506883832762,0.060230343257587055,0,0.21212121212121213,0,0,0,0,0
6,99.8750688383276,99.87506883832762,99.87506883832762,0.06352408000529881,0,0.15723270440251572,0,0,0,0,0
7,99.8750688383276,99.87506883832762,99.87506883832762,0.015718664596289973,0,-0.3127147766323024,0,0,0,0,0
8,99.8750688383276,99.87506883832762,99.87506883832762,0.022128385588179828,0,-0.3617021276595745,0,0,0,0,0
9,99.8750688383276,99.87506883832762,99.87506883832762,0.03243769913566107,0,-0.24050632911392406,0,0,0,0,0
10,99.8750688383276,99.87506883832762,99.87506883832762,0.019893740584402055,0,-0.24022346368715083,0,0,0,0,0
11,99.8750688383276,99.87506883832762,99.87506883832762,0.0075125685067310615,0,0.3023255813953488,0,0,0,0,0
12,99.92195134091234,99.87506883832762,99.92530009109693,0.00214567524474063,2.0,0.9988140892359346,0,0,0,0,0
13,99.92530009109697,99.92530009109693,99.92530009109693,0.0013638657042984428,0,0.9992664734162896,0,0,0,0,0
14,99.92530009109697,99.92530009109693,99.92530009109693,0.00018253241985396093,0,-0.3063583815028902,0,0,0,0,0
15,99.92530009109697,99.92530009109693,99.92530009109693,0.00012831869429419385,0,-0.5522388059701493,0,0,0,0,0
16,99.92530009109697,99.92530009109693,99.92530009109693,0.0001244907411522907,0,-0.5759717314487632,0,0,0,0,0
17,99.93383704334445,99.92530009109693,99.93554443379396,0.02236171639098359,69.0,-0.9961117002474372,0,0,0,0,0
18,99.94619505363332,99.93554443379396,99.96217098339234,0.01641804385746089,2329.0,0.9751444922130797,0,0,0,0,0
19,99.96217098339226,99.96217098339224,99.96217098339224,0.00830720992850805,0,0.9999289916767007,0,0,0,0,0
20,99.96217098339226,99.96217098339224,99.96217098339224,0.0034750728906658424,0,-0.3251900010694545,0,0,0,0,0
21,99.965191423112,99.95869591050636,99.97087732964692,0.01755560024213262,1211.0,-0.23645368328057992,0,0,0,0,0
22,99.97087732964695,99.97087732964692,99.97087732964692,0.0015481156131329499,0,0.999906002333911,0,0,0,0,0
23,99.97173819766883,99.97087732964692,99.9967033703031,0.0023298450926953745,21.0,0.9998011886991809,0,0,0,0,0
24,99.99670337030314,99.9967033703031,99.9967033703031,0.0038864010698356805,0,0.9999120456867686,0,0,0,0,0
25,99.97998060406832,99.9728137042534,99.9967033703031,0.023292251236322177,5.0,0.9998466775341063,0,0,0,0,0
26,99.97281370425341,99.9728137042534,99.9728137042534,0.0350000000000108,0,-0.9999393806060168,0,0,0,0,0
27,99.99475600436796,99.9728137042534,100.00143409570717,0.04828504489826789,81.0,-0.6331217114695938,0,0,0,0,0
28,100.0014340957072,100.00143409570717,100.00143409570717,0.022632257945865795,0,0.999954700297166,0,0,0,0,0
29,100.0014340957072,100.00143409570717,100.00143409570717,0.028293267433047713,0,0.9993500217362861,0,0,0,0,0
30,99.99736803190795,99.97093861721312,100.00143409570717,0.032155791320976825,3.0,0.9788746699167175,0,0,0,0,0
31,99.97093861721311,99.97093861721312,99.97093861721312,0.018074833029797805,0,-0.9960289131575794,0,0,0,0,0
32,99.97093861721311,99.97093861721312,99.97093861721312,0.014523487345458837,0,-0.9999138577849941,0,0,0,0,0
33,99.97093861721311,99.97093861721312,99.97093861721312,0.006075337457019714,0,-0.999636376464331,0,0,0,0,0
34,99.9704725405081,99.96394746663796,99.97093861721312,0.05525164096447052,2.0,0.6021220159151194,0,0,0,0,0
35,99.9819550595632,99.96394746663796,99.99095885602583,0.03402544540062185,113.0,-0.09902730820525692,0,0,0,0,0
36,99.99095885602583,99.99095885602583,99.99095885602583,0.059206226176106234,0,0.9999238867573337,0,0,0,0,0
37,99.98295885602589,99.96595885602582,100.02595885602827,0.04950000000001372,1134.0,0.29699799615031025,0,0,0,0,0
38,100.02320935336304,99.96595885602582,100.05726909031705,0.04220702200086871,42.0,-0.9998153732537387,0,0,0,0,0
39,100.08176909031508,100.05726909031705,100.09226909031418,0.06809105168641215,1101.0,0.9222676704659287,0,0,0,0,0
40,100.09226909031422,100.09226909031418,100.09226909031418,0.043283385222380844,0,0.9999512373243234,0,0,0,0,0
41,100.08080085436659,100.05404163715566,100.09226909031418,0.012007879258520877,11.0,0.9785830385314084,0,0,0,0,0
42,100.05404163715563,100.05404163715566,100.05404163715566,0.015762837104671235,0,-0.9390288922425377,0,0,0,0,0
43,100.05404163715563,100.05404163715566,100.05404163715566,0.0019070927616695599,0,-0.9998991805106762,0,0,0,0,0
44,100.05404163715563,100.05404163715566,100.05404163715566,0.0019070927616695599,0,-0.06382978723404255,0,0,0,0,0
45,100.06207292993986,100.05404163715566,100.06330851344514,0.023865158662701447,98.0,0.970532850363388,0,0,0,0,0
46,100.06330851344511,100.06330851344514,100.06330851344514,0.0076180555477378675,0,0.9999061094261106,0,0,0,0,0
47,100.06330851344511,100.06330851344514,100.06330851344514,0.013789696103132106,0,0.5637583892617449,0,0,0,0,0
