Id,price,volume,bid_price,ask_price,bid_volume,ask_volume,MM1,LC1,MT1,MRT1,NT1,DDPG1
69,100.00105363947235,1.0,99.93610747346294,100.02605363947235,2,0,0,-0.0,0.0,0,0.0,0.0
70,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
71,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
72,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
73,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
74,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
75,100.00105363947235,0,99.97605363947234,100.02605363947235,0,2,0,-0.0,0.0,0,0.0,0.0
76,100.00105363947235,0,99.97605363947234,100.02605363947235,0,0,0,-0.0,0.0,0,0.0,0.0
77,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
78,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
79,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
80,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
81,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
82,100.00105363947235,0,99.97605363947234,100.02605363947235,169238,1,0,-0.0,0.0,0,0.0,0.0
83,100.00105363947235,0,99.97605363947234,100.02605363947235,90349,1,0,-0.0,0.0,0,0.0,0.0
84,100.00105363947235,0,99.97605363947234,100.02605363947235,90349,1,0,-0.0,0.0,0,0.0,0.0
85,100.00105363947235,0,99.97605363947234,100.02605363947235,90349,1,0,-0.0,0.0,0,0.0,0.0
86,100.00105363947235,0,99.97605363947234,100.02605363947235,90349,1,0,-0.0,0.0,0,0.0,0.0
87,99.97605363947234,1.0,99.95105363947233,100.02605363947235,0,193285,-0.025000000000005684,0.10000000000002274,-0.025000000000005684,0,-0.025000000000005684,-0.025000000000005684
88,99.97605363947234,0,99.95105363947233,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
89,99.97605363947234,0,99.95105363947233,100.02605363947235,0,193287,0.0,-0.0,0.0,0,0.0,0.0
90,99.97605363947234,0,99.94590228545958,100.02605363947235,2,193287,0.0,-0.0,0.0,0,0.0,0.0
91,99.97605363947234,0,99.94590228545958,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
92,99.94590228545958,1.0,99.92090228545958,100.02605363947235,0,193285,-0.030151354012758702,0.12060541605103481,-0.0,0,-0.060302708025517404,-0.030151354012758702
93,99.94590228545958,0,99.91417326520558,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
94,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
95,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
96,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
97,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
98,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
99,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
100,99.94590228545958,0,99.92090228545958,100.02605363947235,0,193285,0.0,-0.0,0.0,0,0.0,0.0
101,99.94590228545958,0,99.95583864603975,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
102,99.94590228545958,0,99.95583864603975,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
103,99.94590228545958,0,99.95583864603975,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
104,99.94590228545958,0,99.95583864603975,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
105,99.94590228545958,0,99.95583864603975,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
106,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
107,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
108,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
109,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
110,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
111,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
112,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
113,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
114,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
115,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
116,99.94590228545958,0,99.96288685973308,100.02605363947235,2,193285,0.0,-0.0,0.0,0,0.0,0.0
117,100.02605363947413,1142.0,99.96288685973308,100.02605363947235,2,192143,-91.45269493059747,-0.3206054160581857,0.0,0,91.69314899264111,0.08015135401454643
118,100.02605363947235,1.0,99.96288685973308,100.02605363947235,2,192142,2.028599510595086e-09,7.105427357601002e-12,-1.7763568394002505e-12,0,-2.0321522242738865e-09,-1.7763568394002505e-12
119,100.02605363947235,0,99.96288685973308,100.02605363947235,2,192142,-0.0,-0.0,0.0,0,0.0,0.0
120,100.03445008875482,1.0,99.96288685973308,100.03445008875482,3,172375,-9.588745080582981,-0.03358579712988785,0.016792898564943926,0,9.597141529865453,0.008396449282471963
121,100.03445008875482,0,99.96288685973308,100.03445008875482,3,172375,-0.0,-0.0,0.0,0,0.0,0.0
122,100.03445008875482,0,99.96288685973308,100.03445008875482,1,172375,-0.0,-0.0,0.0,0,0.0,0.0
123,100.03445008875482,0,99.96288685973308,100.03445008875482,1,172375,-0.0,-0.0,0.0,0,0.0,0.0
124,100.03445008875482,0,99.95788685973308,100.03445008875482,3,157596,-0.0,-0.0,0.0,0,0.0,0.0
125,100.03445008875482,0,99.95788685973308,100.03445008875482,3,157596,-0.0,-0.0,0.0,0,0.0,0.0
126,99.95788685973308,3.0,99.93288685973307,100.03445008875482,0,157596,87.35864431380985,0.5359426031522077,-0.1531264580434879,0,-87.66489722989682,-0.07656322902174395
127,99.95788685973308,0,99.93288685973307,100.03445008875482,0,157596,-0.0,-0.0,0.0,0,0.0,0.0
128,99.95788685973308,0,99.93288685973307,100.03445008875482,0,157594,-0.0,-0.0,0.0,0,0.0,0.0
129,99.95788685973308,0,99.91887862462517,100.03445008875482,2,157594,-0.0,-0.0,0.0,0,0.0,0.0
130,99.91887862462517,1.0,99.89387862462516,99.91887862462517,0,1150,44.50839625813033,0.2730576457554008,-0.0390082351079144,0,-44.703437433669905,-0.0390082351079144
131,99.91887862462517,0,99.89387862462516,99.91887862462517,0,1150,-0.0,-0.0,0.0,0,0.0,0.0
132,99.91887862462517,0,99.89387862462516,99.91887862462517,0,1150,-0.0,-0.0,0.0,0,0.0,0.0
133,99.91887862462517,0,99.88849285812654,99.91887862462517,3,1150,-0.0,-0.0,0.0,0,0.0,0.0
134,99.91887862462517,0,99.88849285812654,99.91887862462517,3,1150,-0.0,-0.0,0.0,0,0.0,0.0
135,99.88849285812654,3.0,99.86349285812653,99.91887862462517,0,1150,34.67015957493152,0.30385766498625344,-0.030385766498625344,0,-34.91324570692052,-0.030385766498625344
136,99.88849285812654,0,99.86349285812653,99.91887862462517,0,1150,-0.0,-0.0,0.0,0,0.0,0.0
137,99.88849285812654,0,99.86349285812653,99.91887862462517,0,1150,-0.0,-0.0,0.0,0,0.0,0.0
138,99.88849285812654,0,99.86349285812653,99.92982075232192,0,3,-0.0,-0.0,0.0,0,0.0,0.0
139,99.88849285812654,0,99.86349285812653,99.92982075232192,0,3,-0.0,-0.0,0.0,0,0.0,0.0
140,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,4,-0.0,-0.0,0.0,0,0.0,0.0
141,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,4,-0.0,-0.0,0.0,0,0.0,0.0
142,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,1,-0.0,-0.0,0.0,0,0.0,0.0
143,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,1,-0.0,-0.0,0.0,0,0.0,0.0
144,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,3,-0.0,-0.0,0.0,0,0.0,0.0
145,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,3,-0.0,-0.0,0.0,0,0.0,0.0
146,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,5,-0.0,-0.0,0.0,0,0.0,0.0
147,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,5,-0.0,-0.0,0.0,0,0.0,0.0
148,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,5,-0.0,-0.0,0.0,0,0.0,0.0
149,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,5,-0.0,-0.0,0.0,0,0.0,0.0
150,99.88849285812654,0,99.86349285812653,99.92982075232192,118380,5,-0.0,-0.0,0.0,0,0.0,0.0
151,99.8634928581275,1203.0,99.86349285812653,99.92982075232192,117177,5,-1.5499999999404395,0.24999999999039346,-0.024999999999039346,0,1.3499999999481247,-0.024999999999039346
152,99.8634928581275,0,99.86349285812653,99.92982075232192,117177,3,0.0,-0.0,0.0,0,-0.0,0.0
153,99.85762790659487,1.0,99.85762790659487,99.92982075232192,145861,3,-0.36362699502302576,0.05864951532629448,-0.0,0,0.3108424312293607,-0.005864951532629448
154,99.85762790659487,0,99.85762790659487,99.92982075232192,145861,1,0.0,-0.0,0.0,0,-0.0,0.0
155,99.85762790659487,1.0,99.85762790659487,99.92982075232192,145860,1,0.0,-0.0,-0.0,0,-0.0,0.0
156,99.85762790659487,0,99.85762790659487,99.92982075232192,145860,1,0.0,-0.0,-0.0,0,-0.0,0.0
157,99.85762790654285,99674.0,99.85762790659487,99.92982075232192,46186,1,-5.188911089248904e-06,5.1861537144759495e-06,5.2025939112354536e-11,0,2.7573747729547904e-09,-5.2025939112354536e-11
158,99.85762790654285,0,99.85762790659487,99.92982075232192,46186,1,0.0,-0.0,-0.0,0,-0.0,0.0
159,99.85762790654285,0,99.85762790659487,99.92982075232192,46186,1,0.0,-0.0,-0.0,0,-0.0,0.0
160,99.85762790654285,0,99.85762790659487,99.92982075232192,46186,1,0.0,-0.0,-0.0,0,-0.0,0.0
161,99.85762790654285,0,99.85762790659487,99.92982075232192,46186,1,0.0,-0.0,-0.0,0,-0.0,0.0
162,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
163,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
164,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
165,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
166,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
167,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
168,99.85762790654285,0,99.83262790654284,99.88262790654285,148362,1,0.0,-0.0,-0.0,0,-0.0,0.0
169,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
170,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
171,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
172,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
173,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
174,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
175,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
176,99.85762790654285,0,99.83262790654284,99.88262790654285,170396,1,0.0,-0.0,-0.0,0,-0.0,0.0
177,99.85762790654285,0,99.82326596375424,99.88262790654285,178031,1,0.0,-0.0,-0.0,0,-0.0,0.0
178,99.85762790654285,0,99.83156968513558,99.88262790654285,2,1,0.0,-0.0,-0.0,0,-0.0,0.0
