Id,price,volume
0,100.82,0
1,100.78,0
2,100.74,0
3,100.69,0
4,100.65,0
5,100.6,0
6,100.54,0
7,100.4,0
8,100.36,0
9,100.33,0
10,100.32,0
11,100.36,0
12,100.3,0
13,100.2,0
14,100.15,0
15,100,0
16,100,0
17,100,0
18,100,0
19,100,0
20,100,0
21,100,0
22,99.96487636496752,4.0
23,99.96487636496752,0
24,99.96487636496752,0
25,99.96487636496752,0
26,99.96487636496752,0
27,99.96487636496752,0
28,99.96487636496752,0
29,99.96487636496752,0
30,99.96487636496752,0
31,99.96487636496752,0
32,99.96487636496752,0
33,99.96487636496752,0
34,99.96487636496752,0
35,99.96487636496752,0
36,99.97048785543755,2.0
37,99.97048785543755,0
38,99.97048785543755,0
39,99.97048785543755,0
40,99.97048785543755,0
41,99.97048785543755,0
42,99.97048785543755,0
43,99.97048785543755,0
44,99.97048785543755,0
45,99.97048785543755,0
46,99.97048785543755,0
47,99.97048785543755,0
48,99.97048785543755,0
49,99.97048785543755,0
50,99.97048785543755,0
51,99.97048785543755,0
52,99.97048785543755,0
53,99.97048785543755,0
54,99.97048785543755,0
55,99.97048785543755,0
56,99.97048785543755,0
57,100.0021525191385,3.0
58,100.0021525191385,0
59,100.0021525191385,0
60,100.0021525191385,0
61,100.0021525191385,0
62,100.0021525191385,0
63,100.0021525191385,0
64,100.01528803970983,2.0
65,100.01528803970983,0
66,100.01528803970983,0
67,100.01528803970983,0
68,100.0021525191385,2.0
69,100.0021525191385,0
70,100.0021525191385,0
71,100.0021525191385,0
72,100.0021525191385,0
73,100.0021525191385,0
74,100.00215251913971,1140.0
75,100.00215251913971,0
76,100.00215251913971,0
77,100.00215251913971,0
78,100.00215251913971,0
79,100.00215251913971,0
80,100.00215251913971,0
81,100.00215251913971,0
82,100.00215251913971,0
83,100.00215251913971,0
84,100.00215251913971,0
85,100.00215251913971,0
86,100.00215251913971,0
87,100.00215251913971,0
88,100.00215251913971,0
89,100.00215251913971,0
90,100.00811018292708,1134.0
91,100.00811018292404,50033.0
92,100.00811018292404,0
93,100.00811018292404,0
94,100.00811018292404,0
95,100.00811018292404,0
96,100.00811018292404,0
97,100.00811018292404,0
98,100.00811018292404,0
99,100.00811018292404,0
100,100.00811018292404,0
101,100.00811018292404,0
102,100.00811018292404,0
103,100.00811018292404,0
104,100.00811018292404,0
105,100.00811018292404,0
106,100.00811018292404,0
107,100.00811018292404,0
108,100.00811018292404,0
109,100.00811018292404,0
110,100.00811018292404,0
111,100.00811018292404,0
112,100.00811018292404,0
113,100.00811018292404,0
114,100.00811018292404,0
115,100.00811018292404,0
116,100.00811018292404,0
117,100.00811018292404,0
118,100.00811018292404,0
119,100.00811018292404,0
120,100.00811018292404,0
121,100.00811018292404,0
122,100.00811018292404,0
123,100.00811018292404,0
124,100.00811018292404,0
125,100.00811018292404,0
126,100.00811018292404,0
127,100.00811018292404,0
128,100.00811018292404,0
129,100.00811018292404,0
130,100.00811018292404,0
131,100.00811018292404,0
132,100.00811018292404,0
133,100.00811018292404,0
134,100.00811018292404,0
135,100.00811018292404,0
136,100.00811018292404,0
137,100.00811018292404,0
138,100.00811018292404,0
139,100.00811018292404,0
140,100.00811018292404,0
141,100.00811018292404,0
142,100.00811018292404,0
143,100.00811018292404,0
144,100.03893072949805,1156.0
145,100.03893072949805,0
146,100.03893072949805,0
147,100.03893072949805,0
148,100.03893072949805,0
149,100.03893072949805,0
150,100.03893072949805,0
151,100.03893072949805,0
152,100.03893072949805,0
153,100.03893072949805,0
154,100.03893072949805,0
155,100.03893072949805,0
156,100.03893072949805,0
157,100.03893072949805,0
158,100.03893072949805,0
159,100.03893072949805,0
160,100.03893072949805,0
161,100.03893072949805,0
162,100.03893072949805,0
163,100.03893072949805,0
164,100.03893072949805,0
165,100.03893072949805,0
166,100.03893072949805,1166.0
167,100.03893072949805,0
168,100.03893072949805,0
169,100.03893072949805,0
170,100.03893072949805,0
171,100.03893072949805,0
172,100.03893072949805,0
173,100.03893072949805,0
174,100.03893072949805,0
175,100.03893072949805,0
176,100.03893072949805,0
177,100.03893072949805,0
178,100.03893072949805,0
179,100.03893072949805,0
180,100.03893072949805,0
181,100.03893072949805,0
182,100.03893072949805,0
183,100.03893072949805,0
184,100.03893072949805,0
185,100.03893072949805,0
186,100.03893072949805,0
187,100.03893072949805,0
188,100.03893072949805,0
189,100.03893072949805,0
190,100.03893072949805,0
191,100.03893072949805,0
192,100.03893072949805,0
193,100.03893072949805,0
194,100.03893072949805,0
195,100.03893072949805,0
196,100.03893072949805,0
197,100.03893072949805,0
198,100.03893072949805,0
199,100.03893072949805,0
200,100.03893072949805,0
201,100.03893072949805,0
202,100.03893072949805,0
203,100.03893072949805,0
204,100.03893072949805,0
205,100.03893072949805,0
206,100.03893072949805,0
207,100.03893072949805,0
208,100.03893072949805,0
209,100.03893072949805,0
210,100.03893072949805,0
211,100.03893072949805,0
212,100.03893072949805,0
213,100.03893072949805,0
214,100.03893072949805,0
215,100.03893072949805,0
216,100.00696391287602,10.0
217,100.00696391287602,0
218,100.00696391287602,0
219,100.00696391287602,0
220,100.00696391287602,0
221,100.00696391287602,0
222,100.00696391287602,0
223,100.00696391287602,0
224,100.00696391287602,0
225,100.00696391287602,0
226,100.00696391287602,0
227,100.00696391287602,0
228,100.00696391287602,0
229,100.00696391287602,0
230,100.00696391287602,0
231,100.00696391287602,0
232,100.00696391287602,0
233,100.00696391287602,0
234,100.00696391287602,0
235,100.00696391287602,0
236,100.00696391287602,0
237,100.00696391287602,0
238,100.00696391287602,0
239,100.00696391287602,0
240,100.00696391287602,0
241,100.00696391287602,0
242,100.00696391287602,0
243,100.00696391287602,0
244,100.00696391287602,0
245,100.00696391287602,0
246,100.00696391287602,0
247,100.00696391287602,0
248,100.00696391287602,0
249,99.98510320607097,7.0
250,99.98510320607097,0
251,99.98510320607097,0
252,99.98510320607097,0
253,99.98429104472312,1202.0
254,99.98429104472312,0
255,99.98429104472312,0
256,99.98429104472312,0
257,99.98429104472312,0
258,99.98429104472312,0
259,99.98429104472312,0
260,99.98429104472312,0
261,99.98429104472312,0
262,99.98429104472312,0
263,99.98429104472312,0
264,99.98429104472312,0
265,99.98429104472312,0
266,99.98429104472312,0
267,99.98429104472312,0
268,99.98429104472312,0
269,99.98429104472312,0
270,99.98429104472312,0
271,100.00929104472313,1.0
272,100.00929104472313,0
273,100.00929104472313,0
274,100.00929104472313,0
275,100.00929104472313,0
276,100.00929104472313,0
277,100.00929104472313,0
278,100.00929104472313,0
279,100.00929104472313,0
280,100.00929104472313,0
281,100.00929104472313,0
282,100.00929104472313,0
283,100.00929104472313,0
284,100.00929104472313,0
285,100.00929104472313,0
