Id,price,volume
0,100.82,0
1,100.78,0
2,100.74,0
3,100.69,0
4,100.65,0
5,100.6,0
6,100.54,0
7,100.4,0
8,100.36,0
9,100.33,0
10,100.32,0
11,100.36,0
12,100.3,0
13,100.2,0
14,100.15,0
15,100,0
16,100,0
17,100,0
18,100,0
19,100,0
20,100,0
21,100,0
22,100,0
23,100,0
24,100,0
25,100,0
26,100,0
27,100,0
28,100,0
29,100,0
30,100,0
31,100,0
32,100,0
33,100,0
34,100,0
35,100,0
36,100,0
37,100,0
38,100,0
39,100,0
40,100,0
41,100,0
42,100,0
43,100,0
44,100,0
45,100,0
46,100,0
47,100,0
48,100,0
49,100,0
50,100,0
51,100,0
52,100,0
53,100,0
54,100,0
55,100,0
56,100,0
57,100,0
58,100,0
59,100,0
60,100,0
61,100,0
62,100,0
63,100,0
64,100,0
65,100,0
66,100,0
67,100,0
68,100,0
69,100,0
70,100,0
71,100,0
72,100,0
73,100,0
74,100,0
75,100,0
76,100,0
77,100,0
78,100,0
79,100,0
80,100,0
81,100,0
82,100,0
83,100,0
84,100,0
85,100,0
86,100,0
87,100,0
88,100,0
89,100,0
90,100,0
91,100,0
92,100,0
93,100,0
94,100,0
95,100,0
96,100,0
97,100,0
98,100,0
99,100,0
100,100,0
101,100,0
102,100,0
103,100,0
104,100,0
105,100,0
106,100,0
107,100,0
108,100,0
109,100,0
110,100,0
111,100,0
112,100,0
113,100,0
114,100,0
115,100,0
116,100,0
117,100,0
118,100,0
119,100,0
120,100,0
121,100,0
122,100,0
123,100,0
124,100,0
125,100,0
126,100,0
127,100,0
128,100,0
129,100,0
130,100,0
131,100,0
132,100,0
133,100,0
134,100,0
135,100,0
136,100,0
137,100,0
138,100,0
139,99.96983804917055,10.0
140,99.96983804917055,0
141,99.96983804917055,0
142,99.96983804917055,0
143,99.96983804917055,0
144,99.96983804917055,0
145,99.96983804917055,0
146,99.96983804917055,0
147,99.96983804917055,0
148,99.96983804917055,0
149,99.96983804917055,0
150,99.96983804917055,0
151,99.96983804917055,0
152,99.96983804917055,0
153,99.96983804917055,0
154,99.96983804917055,0
155,99.96983804917055,0
156,99.96983804917055,0
157,99.96983804917055,0
158,99.96983804917055,0
159,99.96983804917055,0
160,99.96983804917055,0
161,99.96983804917055,0
162,99.96983804917055,0
163,99.96983804917055,0
164,99.96983804917055,0
165,99.96983804917055,0
166,99.96983804917055,0
167,99.96983804917055,0
168,99.96983804917055,0
169,99.96983804917055,0
170,99.96983804917055,0
171,99.96983804917055,0
172,99.96983804917055,0
173,99.96983804917055,0
174,99.96983804917055,0
175,99.92629020569456,9.0
176,99.92629020569456,0
177,99.92629020569456,0
178,99.92629020569456,0
179,99.92629020569456,0
180,99.92629020569456,0
181,99.92629020569456,0
182,99.92629020569456,0
183,99.9262902056944,1151.0
184,99.9262902056944,0
185,99.9262902056944,0
186,99.9262902056944,0
187,99.9262902056944,0
188,99.9262902056944,0
189,99.9262902056944,0
190,99.9262902056944,0
191,99.9262902056944,0
192,99.9262902056944,0
193,99.9262902056944,0
194,99.9262902056944,0
195,99.9262902056944,0
196,99.9262902056944,0
197,99.9262902056944,0
198,99.90329070277478,10.0
199,99.90329070277478,0
200,99.90329070277478,0
201,99.90329070277478,0
202,99.90329070277478,0
203,99.90329070277478,0
204,99.90329070277478,0
205,99.90329070277478,0
206,99.90329070277478,0
207,99.90329070277478,0
208,99.90329070277478,0
209,99.90329070277478,0
210,99.90329070277478,0
211,99.90329070277478,0
212,99.90329070277478,0
213,99.90329070277478,0
214,99.90329070277478,0
215,99.90329070277478,0
216,99.90329070277478,0
217,99.90329070277478,0
218,99.90329070277478,0
219,99.90329070277478,0
220,99.90329070277478,0
221,99.90329070277478,0
222,99.90329070277478,0
223,99.90329070277478,0
224,99.90329070277478,0
225,99.90329070277478,0
226,99.90329070277478,0
227,99.90329070277478,0
228,99.90329070277478,0
229,99.90329070277478,0
230,99.90329070277478,0
231,99.90329070277478,0
232,99.90329070277478,0
233,99.90329070277478,0
234,99.90329070277478,0
235,99.90329070277478,0
236,99.90329070277478,0
237,99.90329070277478,0
238,99.90329070277478,0
239,99.90329070277478,0
240,99.90329070277478,0
241,99.90329070277478,0
242,99.90329070277478,0
243,99.90329070277478,0
244,99.90329070277478,0
245,99.90329070277478,0
246,99.90329070277478,0
247,99.90329070277478,0
248,99.90329070277478,0
249,99.90329070277478,0
250,99.90329070277478,0
251,99.90329070277478,0
252,99.90329070277478,0
253,99.90329070277478,0
254,99.90329070277478,0
255,99.90329070277478,0
256,99.90329070277478,0
257,99.90329070277478,0
258,99.90329070277478,0
259,99.90329070277478,0
260,99.90329070277478,0
261,99.90329070277478,0
262,99.90329070277478,0
263,99.90329070277478,0
264,99.90329070277478,0
265,99.90329070277478,0
266,99.90329070277478,0
267,99.90329070277478,0
268,99.86024807296569,3.0
269,99.86024807296569,0
270,99.86024807296569,0
271,99.86024807296569,0
272,99.86024807296569,0
273,99.86024807296569,0
274,99.86024807296569,0
275,99.86024807296569,0
276,99.86024807296569,0
277,99.86024807296569,0
278,99.86024807296569,0
279,99.86024807296569,0
280,99.86024807296569,0
281,99.86024807296569,0
282,99.86024807296569,0
283,99.86024807296569,0
284,99.86024807296569,0
285,99.86024807296569,0
286,99.86024807296569,0
287,99.86024807296569,0
288,99.86024807296569,0
289,99.86024807296569,0
290,99.86024807296569,0
291,99.86024807296569,0
292,99.86024807296569,0
293,99.86024807296569,0
294,99.86024807296569,0
295,99.86024807296569,0
296,99.86024807296569,0
297,99.86024807296569,0
298,99.86024807296569,0
299,99.86024807296569,0
300,99.86024807296569,0
301,99.86024807296569,0
302,99.86024807296569,0
303,99.86024807296569,0
304,99.86024807296569,0
305,99.86024807296569,0
306,99.86024807296569,0
307,99.86024807296569,0
308,99.86024807296569,0
309,99.86024807296569,0
310,99.86024807296569,0
311,99.86024807296569,0
312,99.89719902873327,8.0
313,99.89719902873327,0
314,99.89719902873327,0
315,99.89719902873327,0
316,99.89719902873327,0
317,99.89719902873327,0
318,99.89719902873327,0
319,99.89719902873327,0
320,99.89719902873327,0
321,99.89719902873327,0
322,99.89719902873327,0
323,99.89719902873327,0
324,99.89718175543183,1136.0
325,99.89851700394725,68.0
326,99.89851700394725,0
327,99.89851700394725,0
328,99.89851700394725,0
329,99.89851700394725,0
330,99.89851700394725,0
331,99.89851700394725,0
332,99.89851700394725,0
333,99.89851700394725,0
334,99.89851700394725,0
335,99.89851700394725,0
336,99.89851700394725,0
337,99.89851700394725,0
338,99.89851700394725,0
339,99.89851700394725,0
340,99.86248514482492,4.0
341,99.86248514482492,0
342,99.86248514482492,0
343,99.86248514482492,0
344,99.86248514482492,0
345,99.86248514482492,0
