Id,price,volume
426,100.15,0
427,100.15,0
428,100.15,0
429,100.15,0
430,100.15,0
431,100.15,0
432,100.15,0
433,100.15,0
434,100.15,0
435,100.15,0
436,100.15,0
437,100.15,0
438,100.15,0
439,100.15,0
440,100.15,0
441,100.15,0
442,100.15,0
443,100.15,0
444,100.15,0
445,100.15,0
446,100.15,0
447,100.15,0
448,100.15,0
449,100.15,0
450,100.15,0
451,100.15,0
452,100.15,0
453,100.15,0
454,100.15,0
455,100.15,0
456,100.15,0
457,100.15,0
458,100.15,0
459,100.15,0
460,100.15,0
461,100.15,0
462,100.15,0
463,100.15,0
464,100.15,0
465,100.15,0
466,100.15,0
467,100.15,0
468,100.15,0
469,100.15,0
470,100.15,0
471,100.15,0
472,100.15,0
473,100.15,0
474,100.15,0
475,100.15,0
476,100.15,0
477,100.15,0
478,100.15,0
479,100.15,0
480,100.15,0
481,100.15,0
482,100.15,0
483,100.15,0
484,100.15,0
485,100.15,0
486,100.15,0
487,100.15,0
488,100.15,0
489,100.15,0
490,100.15,0
491,100.15,0
492,100.15,0
493,100.15,0
494,100.15,0
495,100.15,0
496,100.15,0
497,100.15,0
498,100.15,0
499,100.15,0
500,100.15,0
501,100.15,0
502,100.15,0
503,100.15,0
504,100.15,0
505,100.15,0
506,100.15,0
507,100.15,0
508,100.15,0
509,100.15,0
510,100.15,0
511,100.15,0
512,100.15,0
513,100.15,0
514,100.15,0
515,100.15,0
516,100.15,0
517,100.15,0
518,100.15,0
519,100.15,0
520,100.15,0
521,100.15,0
522,100.15,0
523,100.15,0
524,100.15,0
525,100.15,0
526,100.15,0
527,100.15,0
528,100.15,0
529,100.15,0
530,100.15,0
531,100.15,0
532,100.15,0
533,100.15,0
534,100.15,0
535,100.15,0
536,100.15,0
537,100.15,0
538,100.15,0
539,100.15,0
540,100.15,0
541,100.15,0
542,100.15,0
543,100.15,0
544,100.15,0
545,100.15,0
546,100.15,0
547,100.15,0
548,100.15,0
549,100.15,0
550,100.15,0
551,100.15,0
552,100.15,0
553,100.15,0
554,100.15,0
555,100.16,80.0
556,100.16,0
557,100.16,0
558,100.16,0
559,100.16,0
560,100.16,0
561,100.16,0
562,100.16,0
563,100.16,0
564,100.16,0
565,100.16,0
566,100.16,0
567,100.16,1093.0
568,100.16,0
569,100.16,0
570,100.16,0
571,100.16,0
572,100.16,0
573,100.16,0
574,100.16,0
575,100.16,0
576,100.16,0
577,100.16,0
578,100.16,0
579,100.16,0
580,100.16,0
581,100.16,0
582,100.16,0
583,100.16,0
584,100.16,0
585,100.16,0
586,100.16,0
587,100.16,0
588,100.16,0
589,100.16,0
590,100.16,0
591,100.16,0
592,100.16,0
593,100.16,0
594,100.16,0
595,100.16,0
596,100.16,0
597,100.16,0
598,100.16,0
599,100.16,0
600,100.14,1.0
601,100.14,0
602,100.14,0
603,100.14,0
604,100.14,0
605,100.14,0
606,100.14,0
607,100.14,0
608,100.14,0
609,100.14,0
610,100.14,0
611,100.14,0
612,100.14,0
613,100.14,0
614,100.14,0
615,100.14,0
616,100.14,0
617,100.14,0
618,100.14,0
619,100.14,0
620,100.14,0
621,100.14,0
622,100.14,0
623,100.14,0
624,100.14,0
625,100.14,0
626,100.14,0
627,100.14,0
628,100.14,0
629,100.14,0
630,100.14,0
631,100.14,0
632,100.14,0
633,100.14,0
634,100.14,0
635,100.14,0
636,100.14,0
637,100.14,0
638,100.14,0
639,100.14,0
640,100.14,0
641,100.14,0
642,100.14,0
643,100.14,0
644,100.14,0
645,100.14,0
646,100.14,0
647,100.14,0
648,100.14,0
649,100.14,0
650,100.14,0
651,100.14,0
652,100.14,0
653,100.14,0
654,100.14,0
655,100.14,0
656,100.14,0
657,100.14,0
658,100.14,0
659,100.14,0
660,100.14,0
661,100.14,0
662,100.14,0
663,100.14,0
664,100.14,0
665,100.14,0
666,100.14,0
667,100.14,0
668,100.14,0
669,100.14,0
670,100.14,0
671,100.14,0
672,100.18,66.0
673,100.18,0
674,100.18,0
675,100.18,0
676,100.18,0
677,100.18,0
678,100.18,0
679,100.18,0
680,100.18,0
681,100.18,0
682,100.18,0
683,100.18,0
684,100.18,0
685,100.18,0
686,100.18,0
687,100.18,0
688,100.18,0
689,100.18,0
690,100.18,0
691,100.18,0
692,100.18,0
693,100.18,0
694,100.18,0
695,100.18,0
696,100.18,0
697,100.18,0
698,100.18,0
699,100.18,0
700,100.18,0
701,100.18,0
702,100.18,0
703,100.18,0
704,100.18,0
705,100.18,0
706,100.18,0
707,100.18,0
708,100.2,3.0
709,100.2,0
710,100.2,0
711,100.2,0
712,100.2,0
713,100.2,0
714,100.2,0
715,100.2,0
716,100.2,0
717,100.2,0
718,100.2,0
719,100.2,0
720,100.2,0
721,100.2,0
722,100.2,0
723,100.2,0
724,100.2,0
725,100.2,0
726,100.2,0
727,100.2,0
728,100.2,0
729,100.2,0
730,100.2,0
731,100.2,0
732,100.2,0
733,100.2,0
734,100.2,0
735,100.2,0
736,100.2,0
737,100.2,0
738,100.2,0
739,100.2,0
740,100.2,0
741,100.2,0
742,100.2,0
743,100.2,0
744,100.2,0
745,100.2,0
746,100.2,0
747,100.2,0
748,100.22,1133.0
749,100.22,0
750,100.22,1119.0
751,100.22,0
752,100.22,0
753,100.22,0
754,100.22,0
755,100.22,0
756,100.22,0
757,100.22,0
758,100.22,0
759,100.22,0
760,100.22,0
761,100.22,0
762,100.18,1.0
763,100.18,0
764,100.18,0
765,100.18,0
766,100.18,0
767,100.18,0
768,100.18,0
769,100.18,0
770,100.15,1126.0
771,100.15,0
772,100.15,0
773,100.15,0
774,100.15,0
775,100.15,0
776,100.15,0
777,100.15,0
778,100.15,0
779,100.15,0
780,100.15,0
781,100.15,0
782,100.15,1145.0
783,100.15,0
784,100.15,0
785,100.15,0
786,100.15,0
787,100.15,0
788,100.15,0
789,100.15,0
790,100.15,0
791,100.15,0
792,100.15,0
793,100.15,0
794,100.15,0
795,100.15,0
796,100.15,0
797,100.15,0
798,100.15,0
799,100.15,0
800,100.15,0
801,100.15,0
802,100.15,0
803,100.15,0
804,100.15,0
805,100.15,0
806,100.11,1210.0
807,100.11,0
808,100.11,0
809,100.11,0
810,100.11,0
811,100.11,0
812,100.11,0
813,100.08,1190.0
814,100.08,0
815,100.08,0
816,100.08,0
817,100.08,0
818,100.08,0
819,100.08,0
820,100.08,0
821,100.08,0
822,100.08,0
823,100.08,0
824,100.08,0
825,100.08,0
826,100.08,0
827,100.08,0
828,100.08,0
829,100.08,0
830,100.08,0
831,100.06,1106.0
832,100.06,0
833,100.06,0
834,100.06,0
835,100.06,0
836,100.06,0
837,100.06,0
838,100.06,0
839,100.06,0
840,100.06,0
841,100.06,0
842,100.06,0
843,100.06,0
844,100.06,0
845,100.06,0
846,100.06,0
847,100.06,0
848,100.06,0
849,100.06,0
850,100.06,0
851,100.06,0
852,100.06,0
853,100.06,0
854,100.06,0
855,100.06,0
856,100.06,0
857,100.06,0
858,100.06,0
859,100.06,0
860,100.06,0
861,100.06,0
862,100.06,0
863,100.06,0
864,100.06,0
865,100.06,0
866,100.06,0
867,100.06,0
868,100.06,0
869,100.06,0
870,100.06,0
871,100.06,0
872,100.06,0
873,100.06,0
874,100.06,0
875,100.06,0
876,100.06,0
877,100.06,0
878,100.06,0
879,100.06,0
880,100.06,0
881,100.06,0
882,100.06,0
883,100.06,0
884,100.06,0
885,100.06,0
886,100.06,0
887,100.06,0
888,100.06,0
889,100.06,0
890,100.06,0
891,100.06,0
892,100.06,0
893,100.23,17.0
894,100.23,0
895,100.23,0
896,100.05,1191.0
897,100.05,0
898,100.05,0
899,100.05,0
900,100.05,0
901,100.05,0
902,100.05,0
903,100.05,0
904,100.05,0
905,100.05,0
906,100.05,0
907,100.05,0
908,100.05,0
909,100.05,0
910,100.05,0
911,100.05,0
912,100.05,0
913,100.05,0
914,100.05,0
915,100.05,0
916,100.05,0
917,100.05,0
918,100.05,0
919,100.05,0
920,100.05,0
921,100.05,0
922,100.05,0
923,100.05,0
924,100.05,0
925,100.05,0
926,100.05,0
927,100.05,0
928,100.05,0
929,100.05,0
930,100.05,0
931,100.05,0
932,100.05,0
933,100.05,0
934,100.05,0
935,100.05,0
936,100.05,0
937,100.05,0
938,100.05,0
939,100.05,0
940,100.05,0
941,100.05,0
942,100.05,0
943,100.05,0
944,100.05,0
945,100.05,0
946,100.05,0
947,100.05,0
948,100.05,0
949,100.05,0
950,100.05,0
951,100.05,0
952,100.05,0
953,100.05,0
954,100.05,0
955,100.05,0
956,100.05,0
957,100.05,0
958,100.02,3.0
959,100.02,0
960,100.02,0
961,100.01,1127.0
962,100.01,0
963,100.01,0
964,100.01,0
965,100.01,0
966,100.01,0
967,100.01,0
968,100.01,0
969,100.01,0
970,99.98,1159.0
971,99.98,0
972,99.98,0
973,99.98,1169.0
974,99.98,0
975,99.98,0
976,99.98,0
977,99.98,0
978,99.98,0
979,99.98,0
980,99.98,0
981,99.98,0
982,99.98,0
983,99.98,0
984,99.98,0
985,99.98,0
986,99.98,0
987,99.98,0
988,99.98,0
989,99.98,0
990,99.98,0
991,99.98,0
992,99.98,0
993,99.98,0
994,99.98,0
995,99.98,0
996,99.98,0
997,99.98,0
998,99.98,0
999,99.98,0
1000,99.98,0
1001,99.96,3.0
1002,99.96,0
1003,99.96,0
1004,99.96,0
1005,99.96,0
1006,99.96,0
1007,99.96,0
1008,99.96,0
1009,99.96,0
1010,99.96,0
1011,99.96,0
1012,99.96,0
1013,99.96,0
1014,99.96,0
1015,99.96,0
1016,99.96,0
1017,99.98,6.0
1018,99.98,0
1019,99.98,0
1020,99.98,0
1021,99.98,0
1022,99.98,0
1023,99.98,0
